disease,medcodeid,read,list_disease_real,descr
Diabetes_Mellitus_other_or_not_specified,84811000006114,9999999,Diabetes excl Type 2,Type I diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,84811000006114,9999999,Diabetes,Type I diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,84441000006110,9999999,Diabetes excl Type 2,Type 1 diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,84441000006110,9999999,Diabetes,Type 1 diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,772181000006112,9999999,Diabetes excl Type 2,Insulin dependant diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,772181000006112,9999999,Diabetes,Insulin dependant diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84661000006111,9999999,Diabetes excl Type 2,Type I diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84661000006111,9999999,Diabetes,Type I diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84291000006117,9999999,Diabetes excl Type 2,Type 1 diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84291000006117,9999999,Diabetes,Type 1 diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,772151000006116,9999999,Diabetes excl Type 2,Insulin dependant diabetes maturity onset
Diabetes_Mellitus_other_or_not_specified,772151000006116,9999999,Diabetes,Insulin dependant diabetes maturity onset
Diabetes_Mellitus_other_or_not_specified,84671000006116,9999999,Diabetes excl Type 2,Type I diabetes mellitus maturity onset
Diabetes_Mellitus_other_or_not_specified,84671000006116,9999999,Diabetes,Type I diabetes mellitus maturity onset
Diabetes_Mellitus_other_or_not_specified,84301000006116,9999999,Diabetes excl Type 2,Type 1 diabetes mellitus maturity onset
Diabetes_Mellitus_other_or_not_specified,84301000006116,9999999,Diabetes,Type 1 diabetes mellitus maturity onset
Diabetes_Mellitus_other_or_not_specified,746791000006111,9999999,Diabetes excl Type 2,Insulin-dependent diabetes without complication
Diabetes_Mellitus_other_or_not_specified,746791000006111,9999999,Diabetes,Insulin-dependent diabetes without complication
Diabetes_Mellitus_other_or_not_specified,84831000006115,9999999,Diabetes excl Type 2,Type I diabetes mellitus without complication
Diabetes_Mellitus_other_or_not_specified,84831000006115,9999999,Diabetes,Type I diabetes mellitus without complication
Diabetes_Mellitus_other_or_not_specified,771371000006118,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with mononeuropathy
Diabetes_Mellitus_other_or_not_specified,771371000006118,9999999,Diabetes,Insulin dependent diabetes mellitus with mononeuropathy
Diabetes_Mellitus_other_or_not_specified,771401000006115,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with polyneuropathy
Diabetes_Mellitus_other_or_not_specified,771401000006115,9999999,Diabetes,Insulin dependent diabetes mellitus with polyneuropathy
Diabetes_Mellitus_other_or_not_specified,771391000006117,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,771391000006117,9999999,Diabetes,Insulin dependent diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,84741000006118,9999999,Diabetes excl Type 2,Type I diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,84741000006118,9999999,Diabetes,Type I diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,771361000006113,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,771361000006113,9999999,Diabetes,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84711000006117,9999999,Diabetes excl Type 2,Type I diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84711000006117,9999999,Diabetes,Type I diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84341000006119,9999999,Diabetes excl Type 2,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84341000006119,9999999,Diabetes,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,771341000006114,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with diabetic cataract
Diabetes_Mellitus_other_or_not_specified,771341000006114,9999999,Diabetes,Insulin dependent diabetes mellitus with diabetic cataract
Diabetes_Mellitus_other_or_not_specified,84691000006115,9999999,Diabetes excl Type 2,Type I diabetes mellitus with diabetic cataract
Diabetes_Mellitus_other_or_not_specified,84691000006115,9999999,Diabetes,Type I diabetes mellitus with diabetic cataract
Diabetes_Mellitus_other_or_not_specified,772141000006118,9999999,Diabetes excl Type 2,Insulin dependent diab mell with peripheral angiopathy
Diabetes_Mellitus_other_or_not_specified,772141000006118,9999999,Diabetes,Insulin dependent diab mell with peripheral angiopathy
Diabetes_Mellitus_other_or_not_specified,771331000006116,9999999,Diabetes excl Type 2,Insulin dependent diabetes mellitus with arthropathy
Diabetes_Mellitus_other_or_not_specified,771331000006116,9999999,Diabetes,Insulin dependent diabetes mellitus with arthropathy
Diabetes_Mellitus_other_or_not_specified,84681000006118,9999999,Diabetes excl Type 2,Type I diabetes mellitus with arthropathy
Diabetes_Mellitus_other_or_not_specified,84681000006118,9999999,Diabetes,Type I diabetes mellitus with arthropathy
Diabetes_Mellitus_other_or_not_specified,772131000006111,9999999,Diabetes excl Type 2,Insulin dependent diab mell with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,772131000006111,9999999,Diabetes,Insulin dependent diab mell with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,84761000006119,9999999,Diabetes excl Type 2,Type I diabetes mellitus with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,84761000006119,9999999,Diabetes,Type I diabetes mellitus with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,84391000006111,9999999,Diabetes excl Type 2,Type 1 diabetes mellitus with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,84391000006111,9999999,Diabetes,Type 1 diabetes mellitus with neuropathic arthropathy
Diabetes_Mellitus_other_or_not_specified,13751000006117,9999999,Diabetes excl Type 2,Other specified diabetes mellitus with multiple comps
Diabetes_Mellitus_other_or_not_specified,13751000006117,9999999,Diabetes,Other specified diabetes mellitus with multiple comps
Diabetes_Mellitus_other_or_not_specified,292565014,9999999,Diabetes excl Type 2,Unspecified diabetes mellitus with multiple complications
Diabetes_Mellitus_other_or_not_specified,292565014,9999999,Diabetes,Unspecified diabetes mellitus with multiple complications
Type_2_Diabetes_Mellitus,280571000006116,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus
Diabetes_Mellitus_other_or_not_specified,280571000006116,9999999,Diabetes,Non-insulin dependent diabetes mellitus
Type_2_Diabetes_Mellitus,493773010,9999999,Diabetes Type 2,NIDDM - Non-insulin dependent diabetes mellitus
Diabetes_Mellitus_other_or_not_specified,493773010,9999999,Diabetes,NIDDM - Non-insulin dependent diabetes mellitus
Type_2_Diabetes_Mellitus,84471000006119,9999999,Diabetes Type 2,Type 2 diabetes mellitus
Diabetes_Mellitus_other_or_not_specified,84471000006119,9999999,Diabetes,Type 2 diabetes mellitus
Type_2_Diabetes_Mellitus,84841000006113,9999999,Diabetes Type 2,Type II diabetes mellitus
Diabetes_Mellitus_other_or_not_specified,84841000006113,9999999,Diabetes,Type II diabetes mellitus
Type_2_Diabetes_Mellitus,587521000006111,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus with renal comps
Diabetes_Mellitus_other_or_not_specified,587521000006111,9999999,Diabetes,Non-insulin-dependent diabetes mellitus with renal comps
Type_2_Diabetes_Mellitus,84981000006114,9999999,Diabetes Type 2,Type II diabetes mellitus with renal complications
Diabetes_Mellitus_other_or_not_specified,84981000006114,9999999,Diabetes,Type II diabetes mellitus with renal complications
Type_2_Diabetes_Mellitus,84611000006113,9999999,Diabetes Type 2,Type 2 diabetes mellitus with renal complications
Diabetes_Mellitus_other_or_not_specified,84611000006113,9999999,Diabetes,Type 2 diabetes mellitus with renal complications
Type_2_Diabetes_Mellitus,587111000006111,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus with ophthalm comps
Diabetes_Mellitus_other_or_not_specified,587111000006111,9999999,Diabetes,Non-insulin-dependent diabetes mellitus with ophthalm comps
Type_2_Diabetes_Mellitus,84951000006118,9999999,Diabetes Type 2,Type II diabetes mellitus with ophthalmic complications
Diabetes_Mellitus_other_or_not_specified,84951000006118,9999999,Diabetes,Type II diabetes mellitus with ophthalmic complications
Type_2_Diabetes_Mellitus,84581000006117,9999999,Diabetes Type 2,Type 2 diabetes mellitus with ophthalmic complications
Diabetes_Mellitus_other_or_not_specified,84581000006117,9999999,Diabetes,Type 2 diabetes mellitus with ophthalmic complications
Type_2_Diabetes_Mellitus,280591000006115,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus with neuro comps
Diabetes_Mellitus_other_or_not_specified,280591000006115,9999999,Diabetes,Non-insulin-dependent diabetes mellitus with neuro comps
Type_2_Diabetes_Mellitus,84931000006113,9999999,Diabetes Type 2,Type II diabetes mellitus with neurological complications
Diabetes_Mellitus_other_or_not_specified,84931000006113,9999999,Diabetes,Type II diabetes mellitus with neurological complications
Type_2_Diabetes_Mellitus,84561000006110,9999999,Diabetes Type 2,Type 2 diabetes mellitus with neurological complications
Diabetes_Mellitus_other_or_not_specified,84561000006110,9999999,Diabetes,Type 2 diabetes mellitus with neurological complications
Type_2_Diabetes_Mellitus,280581000006118,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus with multiple comps
Diabetes_Mellitus_other_or_not_specified,280581000006118,9999999,Diabetes,Non-insulin-dependent diabetes mellitus with multiple comps
Type_2_Diabetes_Mellitus,280551000006114,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with ulcer
Diabetes_Mellitus_other_or_not_specified,280551000006114,9999999,Diabetes,Non-insulin dependent diabetes mellitus with ulcer
Type_2_Diabetes_Mellitus,85001000006117,9999999,Diabetes Type 2,Type II diabetes mellitus with ulcer
Diabetes_Mellitus_other_or_not_specified,85001000006117,9999999,Diabetes,Type II diabetes mellitus with ulcer
Type_2_Diabetes_Mellitus,84631000006119,9999999,Diabetes Type 2,Type 2 diabetes mellitus with ulcer
Diabetes_Mellitus_other_or_not_specified,84631000006119,9999999,Diabetes,Type 2 diabetes mellitus with ulcer
Type_2_Diabetes_Mellitus,281211000006117,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with gangrene
Diabetes_Mellitus_other_or_not_specified,281211000006117,9999999,Diabetes,Non-insulin dependent diabetes mellitus with gangrene
Type_2_Diabetes_Mellitus,84881000006119,9999999,Diabetes Type 2,Type II diabetes mellitus with gangrene
Diabetes_Mellitus_other_or_not_specified,84881000006119,9999999,Diabetes,Type II diabetes mellitus with gangrene
Type_2_Diabetes_Mellitus,84511000006112,9999999,Diabetes Type 2,Type 2 diabetes mellitus with gangrene
Diabetes_Mellitus_other_or_not_specified,84511000006112,9999999,Diabetes,Type 2 diabetes mellitus with gangrene
Type_2_Diabetes_Mellitus,641581000006115,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,641581000006115,9999999,Diabetes,Non-insulin-dependent diabetes mellitus with retinopathy
Type_2_Diabetes_Mellitus,84991000006112,9999999,Diabetes Type 2,Type II diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,84991000006112,9999999,Diabetes,Type II diabetes mellitus with retinopathy
Type_2_Diabetes_Mellitus,84621000006117,9999999,Diabetes Type 2,Type 2 diabetes mellitus with retinopathy
Diabetes_Mellitus_other_or_not_specified,84621000006117,9999999,Diabetes,Type 2 diabetes mellitus with retinopathy
Type_2_Diabetes_Mellitus,281171000006119,9999999,Diabetes Type 2,Non-insulin dependant diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,281171000006119,9999999,Diabetes,Non-insulin dependant diabetes mellitus - poor control
Type_2_Diabetes_Mellitus,84851000006110,9999999,Diabetes Type 2,Type II diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84851000006110,9999999,Diabetes,Type II diabetes mellitus - poor control
Type_2_Diabetes_Mellitus,84481000006116,9999999,Diabetes Type 2,Type 2 diabetes mellitus - poor control
Diabetes_Mellitus_other_or_not_specified,84481000006116,9999999,Diabetes,Type 2 diabetes mellitus - poor control
Type_2_Diabetes_Mellitus,457328010,9999999,Diabetes Type 2,Non-insulin-dependent diabetes mellitus without complication
Diabetes_Mellitus_other_or_not_specified,457328010,9999999,Diabetes,Non-insulin-dependent diabetes mellitus without complication
Type_2_Diabetes_Mellitus,280521000006117,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with mononeuropathy
Diabetes_Mellitus_other_or_not_specified,280521000006117,9999999,Diabetes,Non-insulin dependent diabetes mellitus with mononeuropathy
Type_2_Diabetes_Mellitus,84901000006117,9999999,Diabetes Type 2,Type II diabetes mellitus with mononeuropathy
Diabetes_Mellitus_other_or_not_specified,84901000006117,9999999,Diabetes,Type II diabetes mellitus with mononeuropathy
Type_2_Diabetes_Mellitus,280541000006112,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with polyneuropathy
Diabetes_Mellitus_other_or_not_specified,280541000006112,9999999,Diabetes,Non-insulin dependent diabetes mellitus with polyneuropathy
Type_2_Diabetes_Mellitus,84971000006111,9999999,Diabetes Type 2,Type II diabetes mellitus with polyneuropathy
Diabetes_Mellitus_other_or_not_specified,84971000006111,9999999,Diabetes,Type II diabetes mellitus with polyneuropathy
Type_2_Diabetes_Mellitus,280531000006119,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,280531000006119,9999999,Diabetes,Non-insulin dependent diabetes mellitus with nephropathy
Type_2_Diabetes_Mellitus,84921000006110,9999999,Diabetes Type 2,Type II diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,84921000006110,9999999,Diabetes,Type II diabetes mellitus with nephropathy
Type_2_Diabetes_Mellitus,84551000006113,9999999,Diabetes Type 2,Type 2 diabetes mellitus with nephropathy
Diabetes_Mellitus_other_or_not_specified,84551000006113,9999999,Diabetes,Type 2 diabetes mellitus with nephropathy
Type_2_Diabetes_Mellitus,280511000006113,9999999,Diabetes Type 2,Non-insulin dependent diabetes mellitus with hypoglyca coma
Diabetes_Mellitus_other_or_not_specified,280511000006113,9999999,Diabetes,Non-insulin dependent diabetes mellitus with hypoglyca coma
Type_2_Diabetes_Mellitus,84891000006116,9999999,Diabetes Type 2,Type II diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84891000006116,9999999,Diabetes,Type II diabetes mellitus with hypoglycaemic coma
Type_2_Diabetes_Mellitus,84521000006116,9999999,Diabetes Type 2,Type 2 diabetes mellitus with hypoglycaemic coma
Diabetes_Mellitus_other_or_not_specified,84521000006116,9999999,Diabetes,Type 2 diabetes mellitus with hypoglycaemic coma
Type_2_Diabetes_Mellitus,281161000006114,9999999,Diabetes Type 2,Non-insulin depend diabetes mellitus with diabetic cataract
Diabetes_Mellitus_other_or_not_specified,281161000006114,9999999,Diabetes,Non-insulin depend diabetes mellitus with diabetic cataract
